# energy mu dmude
5.994389999999999418e+03 -9.635669576047199980e-01 6.818523443741326615e-03
5.994589999999999236e+03 -9.632373054791160127e-01 3.216557613834794722e-03
5.994789999999999964e+03 -9.630673716662909722e-01 7.818359386963394473e-04
5.994989999999999782e+03 -9.632966515205410030e-01 -1.143685225048970315e-03
5.995189999999999600e+03 -9.635687540058649470e-01 -1.753279213429005754e-03
5.995389999999999418e+03 -9.639379765805959899e-01 -1.376601841245747842e-03
5.995589999999999236e+03 -9.641236063361819930e-01 1.261393405511346266e-03
5.995789999999999964e+03 -9.638872320079200362e-01 5.546506117370186145e-03
5.995989999999999782e+03 -9.630891408904409534e-01 1.158068439282926299e-02
5.996189999999999600e+03 -9.614675177903280190e-01 1.883928137629365882e-02
5.996389999999999418e+03 -9.590030916562629626e-01 2.767651975079920765e-02
5.996589999999999236e+03 -9.553527294228300049e-01 3.761496228372868816e-02
5.996789999999999964e+03 -9.506067639167880001e-01 4.840013642592416732e-02
5.996989999999999782e+03 -9.444804805963870065e-01 5.834651371970608902e-02
5.997189999999999600e+03 -9.374511541584209517e-01 6.689117757849338819e-02
5.997389999999999418e+03 -9.293632971860750214e-01 7.499615984003497882e-02
5.997589999999999236e+03 -9.204733335227629487e-01 8.024348698731312290e-02
5.997789999999999964e+03 -9.111808629054920505e-01 8.257026252208064798e-02
5.997989999999999782e+03 -9.017567481440880162e-01 8.333158815161530175e-02
5.998189999999999600e+03 -8.922895022144390342e-01 8.571105170975280851e-02
5.998389999999999418e+03 -8.823191409185260348e-01 8.692968735816149206e-02
5.998589999999999236e+03 -8.725721363443309508e-01 8.618465625869331515e-02
5.998789999999999964e+03 -8.627728096728769502e-01 8.549693091154157709e-02
5.998989999999999782e+03 -8.531836842081520489e-01 8.349759888374930217e-02
5.999189999999999600e+03 -8.438433383804619936e-01 8.218485552474016909e-02
5.999389999999999418e+03 -8.345555755939370046e-01 8.010643616678178591e-02
5.999589999999999236e+03 -8.256923664585309464e-01 7.691656592649363799e-02
5.999789999999999964e+03 -8.171368929135189862e-01 7.379852356612377762e-02
5.999989999999999782e+03 -8.089894837020009666e-01 6.978446726149296897e-02
6.000189999999999600e+03 -8.013555053983509868e-01 6.470134579777658823e-02
6.000389999999999418e+03 -7.943750136101099812e-01 6.011105517691766459e-02
6.000589999999999236e+03 -7.877948149852700421e-01 5.787165410998455772e-02
6.000789999999999964e+03 -7.813284159924129835e-01 5.567392187028379069e-02
6.000989999999999782e+03 -7.752527443714060107e-01 5.274147095782328459e-02
6.001189999999999600e+03 -7.694595396130810006e-01 5.069016610111334864e-02
6.001389999999999418e+03 -7.638547800870999493e-01 4.900741409082631089e-02
6.001589999999999236e+03 -7.584478798178320158e-01 4.833083035650344306e-02
6.001789999999999964e+03 -7.529984416536159575e-01 4.722646065747151262e-02
6.001989999999999782e+03 -7.478450683269449728e-01 4.589674143426020203e-02
6.002189999999999600e+03 -7.427008899407669951e-01 4.369093605951978460e-02
6.002389999999999418e+03 -7.380538969440789687e-01 4.165183208899372186e-02
6.002589999999999236e+03 -7.333778297309400118e-01 4.208104468326872433e-02
6.002789999999999964e+03 -7.286323036462210023e-01 4.069295313773229478e-02
6.002989999999999782e+03 -7.242748965755070323e-01 3.950302614238106191e-02
6.003189999999999600e+03 -7.198025385732980119e-01 4.067615188948223159e-02
6.003389999999999418e+03 -7.151758204338329872e-01 3.988311300408045601e-02
6.003589999999999236e+03 -7.108855180640369920e-01 3.795486577357910785e-02
6.003789999999999964e+03 -7.067014620379250545e-01 3.790884914095645625e-02
6.003989999999999782e+03 -7.024217235727600039e-01 3.863951710863833960e-02
6.004189999999999600e+03 -6.980699302245899629e-01 3.823090756211851987e-02
6.004389999999999418e+03 -6.938839950656320310e-01 3.755956775855830848e-02
6.004589999999999236e+03 -6.896863192453049907e-01 3.961443539493022387e-02
6.004789999999999964e+03 -6.850286540943280045e-01 4.055497250961178496e-02
6.004989999999999782e+03 -6.806150619017089509e-01 4.007307633645576517e-02
6.005189999999999600e+03 -6.760680242548720020e-01 4.211434126533381006e-02
6.005389999999999418e+03 -6.711858248042850139e-01 4.349218336996294593e-02
6.005589999999999236e+03 -6.663224799493879802e-01 4.177232250232412042e-02
6.005789999999999964e+03 -6.618351039603840302e-01 4.084199963327463101e-02
6.005989999999999782e+03 -6.571853306230910352e-01 4.046256019690652739e-02
6.006189999999999600e+03 -6.527850614428940546e-01 3.868138559172860924e-02
6.006389999999999418e+03 -6.485441871837589467e-01 3.865366124032477979e-02
6.006589999999999236e+03 -6.441502826023489670e-01 3.931401139365680447e-02
6.006789999999999964e+03 -6.397578136774190183e-01 3.896603015106955142e-02
6.006989999999999782e+03 -6.354437941386640309e-01 3.808839499062766087e-02
6.007189999999999600e+03 -6.312528013671979688e-01 3.926138496356386398e-02
6.007389999999999418e+03 -6.266695019289719726e-01 4.096195128966923643e-02
6.007589999999999236e+03 -6.220881150877329846e-01 4.156700493897316773e-02
6.007789999999999964e+03 -6.173659152414530116e-01 4.306760766168658133e-02
6.007989999999999782e+03 -6.124400393937929898e-01 4.258168034210072644e-02
6.008189999999999600e+03 -6.078293924702260487e-01 3.934694704847278152e-02
6.008389999999999418e+03 -6.036461049449050043e-01 3.503302962704868406e-02
6.008589999999999236e+03 -6.000257915078720528e-01 3.034200356420903646e-02
6.008789999999999964e+03 -5.969194092040319699e-01 2.292133039723790941e-02
6.008989999999999782e+03 -5.950026381420560062e-01 1.451041872414392253e-02
6.009189999999999600e+03 -5.938271243895759666e-01 4.014159030559003895e-03
6.009389999999999418e+03 -5.943199491641569798e-01 -5.778332382077848266e-03
6.009589999999999236e+03 -5.953924692090719617e-01 -1.533099890856832841e-02
6.009789999999999964e+03 -5.980782718788549834e-01 -2.581390825001892569e-02
6.009989999999999782e+03 -6.015573229587880544e-01 -3.226026187309485871e-02
6.010189999999999600e+03 -6.057229962972140447e-01 -3.997461818767339414e-02
6.010389999999999418e+03 -6.109730097389759473e-01 -4.467945016127639057e-02
6.010589999999999236e+03 -6.162187576817129697e-01 -4.775861281405814618e-02
6.010789999999999964e+03 -6.221756455458969937e-01 -5.272629123485052249e-02
6.010989999999999782e+03 -6.285618089880179449e-01 -5.559747948282738744e-02
6.011189999999999600e+03 -6.351778271948159693e-01 -5.554060260915316682e-02
6.011389999999999418e+03 -6.415509335783270428e-01 -5.379994536245027992e-02
6.011589999999999236e+03 -6.477673541592120499e-01 -5.235453383587015258e-02
6.011789999999999964e+03 -6.538086416188449990e-01 -5.157358031715006397e-02
6.011989999999999782e+03 -6.598457809698260457e-01 -5.056193470365030057e-02
6.012189999999999600e+03 -6.656548278857029599e-01 -4.638113082129829284e-02
6.012389999999999418e+03 -6.707321922384970048e-01 -4.204754749465793723e-02
6.012589999999999236e+03 -6.755463910231269686e-01 -3.753445728655060987e-02
6.012789999999999964e+03 -6.795876983715489761e-01 -3.427576173690342204e-02
6.012989999999999782e+03 -6.836538078883559466e-01 -3.175745423404043727e-02
6.013189999999999600e+03 -6.871169947013290313e-01 -2.577407431526553341e-02
6.013389999999999418e+03 -6.898095170774110052e-01 -2.084093012080270521e-02
6.013589999999999236e+03 -6.921402163129880547e-01 -1.725559226218314687e-02
6.013789999999999964e+03 -6.940096630955839840e-01 -1.230575374171552841e-02
6.013989999999999782e+03 -6.952040422858529745e-01 -8.978595361958779594e-03
6.014189999999999600e+03 -6.963096829876600502e-01 -5.169575474239779429e-03
6.014389999999999418e+03 -6.966296365510159516e-01 1.559315585149575849e-03
6.014589999999999236e+03 -6.961905452859430410e-01 4.271650856760012861e-03
6.014789999999999964e+03 -6.958878359228249932e-01 4.840893538583858693e-03
6.014989999999999782e+03 -6.953180652694600505e-01 8.995432146367408899e-03
6.015189999999999600e+03 -6.940616105509149758e-01 1.163339669560756705e-02
6.015389999999999418e+03 -6.928862500416970160e-01 1.333193801113177410e-02
6.015589999999999236e+03 -6.912398661291739854e-01 1.617728071221887984e-02
6.015789999999999964e+03 -6.894113085644000272e-01 1.891604913351636191e-02
6.015989999999999782e+03 -6.871361935440419844e-01 1.955290072516909644e-02
6.016189999999999600e+03 -6.851614358100219793e-01 2.218404184161323553e-02
6.016389999999999418e+03 -6.822822973694500082e-01 2.440916045840984747e-02
6.016589999999999236e+03 -6.797967256205900144e-01 2.211243182638692253e-02
6.016789999999999964e+03 -6.774448404979489524e-01 2.220559929385491904e-02
6.016989999999999782e+03 -6.749378805643200252e-01 2.308663275949547622e-02
6.017189999999999600e+03 -6.723837391491960247e-01 2.306397538510712025e-02
6.017389999999999418e+03 -6.698819806031649504e-01 2.167090763543516943e-02
