# energy mu dmude
6.338987130000000434e+03 -9.605047333743670368e-01 -2.353403033025975962e-05
6.344029900000000453e+03 -9.657817437783360326e-01 -1.865927030023936014e-05
6.349013509999999769e+03 -9.709290167370610014e-01 -2.510224004631533235e-05
6.353971499999999651e+03 -9.762067746733680274e-01 -2.791237079785740787e-05
6.359039439999999558e+03 -9.814815779151270236e-01 -1.987952860437158911e-05
6.364081919999999627e+03 -9.867355547120559844e-01 -1.594715901577402003e-05
6.369081760000000031e+03 -9.918846364380430325e-01 -1.684583162914011703e-05
6.374004649999999856e+03 -9.970271025760309991e-01 -2.892824540981118751e-05
6.379020950000000084e+03 -1.002359913807939984e+00 -1.969183450535161629e-05
6.383977139999999963e+03 -1.007409647580169931e+00 -3.042272967996866677e-06
6.389009989999999561e+03 -1.012528883242080013e+00 -3.338737443842622327e-06
6.393982549999999719e+03 -1.017599398383189913e+00 -8.530864921941171391e-06
6.399014830000000075e+03 -1.022790143737019930e+00 -8.755964315520323808e-06
6.404021029999999882e+03 -1.027898296964979918e+00 4.047861473575674224e-06
6.409000989999999547e+03 -1.032857921989599914e+00 1.548686403862537724e-05
6.414040930000000117e+03 -1.037841026853630000e+00 3.380867017542038615e-06
6.419020010000000184e+03 -1.042968102834390010e+00 1.573307069668022863e-06
6.424007230000000163e+03 -1.047923008434179959e+00 8.001338312201658226e-06
6.429072049999999763e+03 -1.053047148442660008e+00 1.424708359098886302e-05
6.434023570000000291e+03 -1.057879439282499945e+00 7.157180326692190931e-06
6.439000530000000253e+03 -1.063013933368700092e+00 5.015128770721037247e-06
6.444020489999999882e+03 -1.067944646068119896e+00 2.804770029681850763e-05
6.449013740000000325e+03 -1.072775477706249925e+00 2.836623357692925806e-05
6.454015150000000176e+03 -1.077683688448259902e+00 3.241216787462516496e-05
6.459042239999999765e+03 -1.082491185913990073e+00 3.779821327565662930e-05
6.464007349999999860e+03 -1.087289540692170098e+00 3.258072378699844446e-05
6.469033250000000407e+03 -1.092168236362879963e+00 3.370479313660905744e-05
6.474014530000000377e+03 -1.096966642198879960e+00 4.757123422955774906e-05
6.479056810000000041e+03 -1.101668288481649993e+00 4.519738492066101331e-05
6.484018989999999576e+03 -1.106481550371920086e+00 5.600085452733196426e-05
6.488971470000000409e+03 -1.110949141943539997e+00 7.770357135340180341e-05
6.494056019999999990e+03 -1.115574649878450009e+00 6.794540930950142721e-05
6.499006879999999910e+03 -1.120176675175490022e+00 9.063251578584506022e-05
6.504019030000000384e+03 -1.124421928940140036e+00 1.221672016079064060e-04
6.509003689999999551e+03 -1.128616476533069957e+00 1.166378891000850336e-04
6.509520419999999831e+03 -1.129108689183679903e+00 1.849247608947410877e-04
6.510037229999999909e+03 -1.129399027287949941e+00 2.733121117426657947e-04
6.510500649999999951e+03 -1.129730638779050000e+00 2.494652628072943027e-04
6.511017630000000281e+03 -1.130053530286790009e+00 1.934668197027229286e-04
6.511499029999999948e+03 -1.130474732641640001e+00 9.550630720696263087e-05
6.512016179999999622e+03 -1.130933501389479900e+00 1.043041602512412958e-04
6.512497730000000047e+03 -1.131342642317439973e+00 1.212851055038420062e-04
6.513015040000000226e+03 -1.131778011156439945e+00 1.359600957289076493e-04
6.513496750000000247e+03 -1.132166941657150039e+00 2.067104776023310608e-04
6.514014229999999770e+03 -1.132504344313600031e+00 1.927464992597001923e-04
6.514513939999999820e+03 -1.132926071466660023e+00 1.776446522057437529e-04
6.515049439999999777e+03 -1.133298618442879935e+00 2.565111671429142121e-04
6.515495759999999791e+03 -1.133571922040359947e+00 2.191887291633357385e-04
6.516049289999999928e+03 -1.134008116895220075e+00 1.463309371668988974e-04
6.516513609999999971e+03 -1.134397108808709920e+00 1.930507653508992507e-04
6.517013729999999669e+03 -1.134727472093310041e+00 3.460692597482331319e-04
6.517496060000000398e+03 -1.134921268087659918e+00 3.359965877407920429e-04
6.518032070000000203e+03 -1.135285014522050107e+00 2.676783050486098879e-04
6.518532439999999951e+03 -1.135586947416959980e+00 2.886369756829888756e-04
6.519015010000000075e+03 -1.135887778875910081e+00 2.842377154904454921e-04
6.519515529999999671e+03 -1.136195805722020058e+00 2.837147049926200151e-04
6.520016129999999976e+03 -1.136508530358979918e+00 2.644981390481010507e-04
6.520516810000000078e+03 -1.136843358920119895e+00 3.259563714896981826e-04
6.520999689999999646e+03 -1.137060735239100007e+00 3.447155899182855485e-04
6.521518420000000333e+03 -1.137379622112870026e+00 3.151654040729437336e-04
6.522055129999999735e+03 -1.137669101790159898e+00 3.390884615185148958e-04
6.522502459999999701e+03 -1.137914162889049896e+00 4.137766382277971401e-04
6.523021440000000439e+03 -1.138093852664930017e+00 4.025055491861268008e-04
6.523540509999999813e+03 -1.138386684737199950e+00 3.737912604241700213e-04
6.524041760000000068e+03 -1.138598962648220025e+00 4.391931012160077918e-04
6.524507279999999810e+03 -1.138777537448449895e+00 4.844356755088596433e-04
6.525026600000000144e+03 -1.138935285925479990e+00 5.522177260856879141e-04
6.525546000000000276e+03 -1.139034551920129923e+00 5.185633079275748115e-04
6.526011749999999665e+03 -1.139225056734709973e+00 5.255811805018796188e-04
6.526513399999999820e+03 -1.139309680001379999e+00 6.744203913693667214e-04
6.527015129999999772e+03 -1.139303163235529937e+00 7.098962439777101131e-04
6.527516940000000432e+03 -1.139338391986379984e+00 6.828129989508803293e-04
6.528018839999999727e+03 -1.139369605119030071e+00 6.821911043765971697e-04
6.528520809999999983e+03 -1.139405710854300091e+00 7.595940323458559660e-04
6.529004930000000058e+03 -1.139329807606120015e+00 8.185630424023548641e-04
6.529524999999999636e+03 -1.139283003925650073e+00 9.766314737226519747e-04
6.530027219999999943e+03 -1.138980635075510062e+00 1.151102180741415525e-03
6.530529520000000048e+03 -1.138696679488879981e+00 1.156957391537799269e-03
6.530978070000000116e+03 -1.138417910710360026e+00 1.275993932112030578e-03
6.531516419999999925e+03 -1.137949587820699993e+00 1.437207407782168517e-03
6.531983059999999568e+03 -1.137432279476640051e+00 1.514884179982618848e-03
6.532503630000000157e+03 -1.136874974548119921e+00 1.697861988329002134e-03
6.532988370000000032e+03 -1.136082682338990013e+00 2.036792096735637672e-03
6.533491149999999834e+03 -1.135084769521180093e+00 2.292806394599575769e-03
6.533994010000000344e+03 -1.133902333421290098e+00 2.742197028341148909e-03
6.534478989999999612e+03 -1.132326941363319905e+00 3.348226481258406110e-03
6.534982009999999718e+03 -1.130313115311339933e+00 4.223371469173353883e-03
6.535503080000000409e+03 -1.127362848637299964e+00 5.226474321174471617e-03
6.536006260000000111e+03 -1.123922402609810023e+00 6.636426132910174143e-03
6.536509530000000268e+03 -1.119113873389919966e+00 9.482488674798754055e-03
6.536994899999999689e+03 -1.111914559443949901e+00 1.448962448152514050e-02
6.537516309999999976e+03 -1.099889788059430051e+00 2.455209135395608824e-02
6.537983849999999620e+03 -1.079220746263580111e+00 4.899974374650379466e-02
6.538487430000000131e+03 -1.034837289893369983e+00 8.678230768006893470e-02
6.538991100000000188e+03 -9.589339635333680167e-01 1.173709139794408968e-01
6.539512840000000324e+03 -8.688528977445469925e-01 1.117553332494806151e-01
6.539998679999999695e+03 -8.036879999993720158e-01 8.301848087837798706e-02
6.540538590000000113e+03 -7.517146929486460127e-01 6.414368482785037795e-02
6.540988589999999931e+03 -7.165724085006900390e-01 5.293503720424082293e-02
6.541492659999999887e+03 -6.825938406489600041e-01 4.421898533658866204e-02
6.541996809999999641e+03 -6.557238682587429590e-01 3.035160120145282553e-02
6.542501049999999850e+03 -6.411413866548150153e-01 1.547803415909165987e-02
6.543005369999999857e+03 -6.350823573710879799e-01 1.087456635457566614e-02
6.543509769999999662e+03 -6.269409113914049536e-01 1.788869214762290119e-02
6.543978210000000217e+03 -6.119173026854389796e-01 2.894238279015248425e-02
6.544500790000000052e+03 -5.881406191432549946e-01 3.452311077122222072e-02
6.544987399999999980e+03 -5.645896219301740349e-01 3.551347397004098183e-02
6.545492119999999886e+03 -5.402880230832950437e-01 3.543662648404486554e-02
6.545996930000000248e+03 -5.159661555029809721e-01 3.701281723568748683e-02
6.546501809999999750e+03 -4.894482480040500127e-01 4.113289000371030124e-02
6.547024809999999889e+03 -4.583333134134480180e-01 4.781204011765798068e-02
6.547529859999999644e+03 -4.222766807178249815e-01 5.499559921329640749e-02
6.547998910000000251e+03 -3.849757761073639983e-01 5.955434710427928713e-02
6.548522160000000440e+03 -3.412707116833290089e-01 6.544139308145899281e-02
6.548991359999999986e+03 -2.958493187848250106e-01 7.095551930589995282e-02
6.549514780000000428e+03 -2.445330668922839901e-01 7.194453285999932723e-02
6.550020230000000083e+03 -1.941667037161519949e-01 7.241249858992124255e-02
6.550525770000000193e+03 -1.439609508089280121e-01 7.230526786195010103e-02
6.551013329999999769e+03 -9.552205002195049421e-02 7.178879865608819855e-02
6.551519019999999728e+03 -4.601330533185930133e-02 7.033660827217731726e-02
6.552024800000000141e+03 2.183892666047060165e-03 6.986048873401143333e-02
6.552512600000000020e+03 4.930799250554260271e-02 6.886493155452083625e-02
6.553000460000000203e+03 9.443800953780050189e-02 6.692596319876686906e-02
6.553524559999999838e+03 1.422714329954100076e-01 6.395179637604339606e-02
6.554030660000000353e+03 1.848249227263630001e-01 5.875822034984697767e-02
6.554536850000000413e+03 2.237908492186919951e-01 5.221388490052147890e-02
6.555025029999999788e+03 2.558702794508719847e-01 4.125522723382906570e-02
6.555513289999999870e+03 2.787052472404720205e-01 2.706898221354589809e-02
6.556019720000000234e+03 2.922281960934710043e-01 1.138607717081764614e-02
6.556526230000000396e+03 2.936841807204479959e-01 -4.603277497819207101e-03
6.557014729999999872e+03 2.848630045089570184e-01 -1.832507198645856941e-02
6.557539490000000114e+03 2.668885571290949832e-01 -2.758573905164361795e-02
6.558046250000000327e+03 2.443276373624780062e-01 -3.315877010653800472e-02
6.558516880000000128e+03 2.209210488131730099e-01 -3.362391458423197310e-02
6.559023790000000190e+03 1.977220544440780048e-01 -3.115252303721430249e-02
6.559494569999999840e+03 1.776615450906650073e-01 -2.714792355963408649e-02
6.560001650000000154e+03 1.598894896550029920e-01 -2.183638878369375744e-02
6.560508799999999610e+03 1.458979919567230110e-01 -1.644520669126830342e-02
6.561034160000000156e+03 1.352784538039099871e-01 -1.149626629785170662e-02
6.561523360000000139e+03 1.286828548681230033e-01 -6.812507554990957469e-03
6.562030759999999646e+03 1.248459911765679997e-01 -2.721871225255917057e-03
6.562538239999999860e+03 1.238204127934099952e-01 1.015839765183956496e-03
6.563027680000000146e+03 1.252407432523109931e-01 4.148429557731609513e-03
6.563517200000000230e+03 1.284639312507930009e-01 6.402889761379097940e-03
6.564024919999999838e+03 1.330910296712209950e-01 7.720852710598189068e-03
6.564514589999999771e+03 1.381396676003119883e-01 8.058965502801357372e-03
6.565022479999999632e+03 1.432364965382700028e-01 7.409765061957901064e-03
6.565512310000000070e+03 1.473878683329249983e-01 6.455725707315834207e-03
6.566002209999999650e+03 1.510207823966309981e-01 5.374478115862293959e-03
6.566510339999999815e+03 1.538199758901309944e-01 4.015477983542783610e-03
6.566982250000000022e+03 1.554885988415420084e-01 2.907008623323621005e-03
6.567508689999999660e+03 1.568354904975650110e-01 2.056839651380728412e-03
6.567980749999999716e+03 1.573264886000650120e-01 9.553309497630114045e-04
6.568489199999999983e+03 1.571414083727389888e-01 1.595200144616592370e-04
6.568979570000000422e+03 1.565350116902199940e-01 -9.478571579679642050e-04
6.570996350000000348e+03 1.513017342648949881e-01 -8.798034162036185183e-04
6.573014430000000175e+03 1.475180499198009976e-01 8.080005778300736272e-04
6.574997409999999945e+03 1.517319944629380024e-01 3.657169138441641008e-03
6.576999850000000151e+03 1.637050578895959951e-01 5.618119174692432806e-03
6.579021800000000439e+03 1.790291262468559907e-01 6.310369463645646750e-03
6.580990359999999782e+03 1.946060323192470021e-01 6.605604403829643499e-03
6.583014879999999721e+03 2.115860513551529876e-01 5.741169991177712782e-03
6.585004200000000310e+03 2.225170376401509886e-01 1.795820851527148328e-03
6.587031320000000051e+03 2.175240124948299991e-01 -4.196470812056369085e-03
6.588986630000000332e+03 1.952868940377359974e-01 -8.434487072563407600e-03
6.591016319999999723e+03 1.668387770670100023e-01 -8.530280008942599593e-03
6.592992419999999584e+03 1.438047025985559890e-01 -6.522928251062357421e-03
6.595043020000000070e+03 1.263052837121780014e-01 -5.513621984435546769e-03
6.597021649999999681e+03 1.088894652769730048e-01 -5.311673196829693432e-03
6.599038209999999708e+03 9.280471363396590456e-02 -3.920321896807986428e-03
6.601001000000000204e+03 8.320540363309969489e-02 -1.411898249002991159e-03
6.603020110000000386e+03 8.096574781812999888e-02 9.248986923466360295e-04
6.605003770000000259e+03 8.428521266377039800e-02 2.404811954326325184e-03
6.606988680000000386e+03 9.018695760820590046e-02 3.230558070001663881e-03
6.609011639999999716e+03 9.819057356587200525e-02 3.895394273763588128e-03
6.611017480000000432e+03 1.078820938288069936e-01 4.176304101812554521e-03
6.613006190000000061e+03 1.172925180834639980e-01 3.810736072639102530e-03
6.615014580000000024e+03 1.249683913609820063e-01 2.933479131542475384e-03
6.616968920000000253e+03 1.294075096960720095e-01 1.756725927577621913e-03
6.619035200000000259e+03 1.306943928788379949e-01 6.459232404180056692e-04
6.621047440000000279e+03 1.289287274492069979e-01 -3.020149968117408147e-04
6.623005519999999706e+03 1.250052374892960116e-01 -1.041703599412632320e-03
6.625038779999999861e+03 1.191122408767090052e-01 -1.610094587425395284e-03
6.626999340000000302e+03 1.120323191704050009e-01 -1.936493388192220191e-03
6.629035170000000107e+03 1.043207305641069976e-01 -1.924830754515692100e-03
6.630998209999999744e+03 9.729635223809279809e-02 -1.528271548740949481e-03
6.633018089999999575e+03 9.183548825807999472e-02 -7.899755902233162371e-04
6.635002150000000256e+03 8.884762567614279405e-02 1.262379514581252124e-05
6.637024589999999989e+03 8.784392598996500212e-02 5.658976223677608360e-04
6.640980410000000120e+03 8.748189729670330372e-02 3.989629390274567508e-04
6.642950890000000072e+03 8.511712988392669543e-02 -5.889714272593733714e-04
6.644941189999999551e+03 8.022910080252719511e-02 -1.441550840047113894e-03
6.646969979999999850e+03 7.300220024308029521e-02 -2.101063439490136794e-03
6.649000079999999798e+03 6.427926639774110551e-02 -2.321886681461968888e-03
6.651031469999999899e+03 5.579748847875370260e-02 -2.157661126857849266e-03
6.653101469999999608e+03 4.784027948048170248e-02 -1.870626642499169335e-03
6.655247500000000400e+03 4.057842392461510211e-02 -1.464640871022864204e-03
6.657376290000000154e+03 3.481750916819500302e-02 -9.499446226105152111e-04
6.659487820000000283e+03 3.068955223849199887e-02 -3.184496457631045565e-04
6.661656869999999799e+03 2.858614556827860156e-02 3.225792317867201640e-04
6.663808689999999842e+03 2.824341441322299889e-02 8.370842121617372723e-04
6.666036890000000312e+03 2.923394284020440145e-02 1.214436344675258331e-03
6.668210409999999683e+03 3.119952186593440147e-02 1.423582795552851953e-03
6.670441700000000310e+03 3.347061854133580316e-02 1.399546899578076736e-03
6.672674539999999979e+03 3.534434534934639827e-02 1.208618261258898909e-03
6.674965309999999590e+03 3.647206026191059797e-02 8.637273723075903622e-04
6.677220129999999699e+03 3.618470264684089943e-02 4.381683252164198850e-04
6.679570600000000013e+03 3.460365110507979819e-02 1.103057614537143673e-04
6.681866329999999834e+03 3.218566941241009921e-02 -1.383611914279462337e-04
6.684201399999999921e+03 2.901980650618030122e-02 -4.130134725585548933e-04
6.686557020000000193e+03 2.474171975413290078e-02 -7.277065678399680278e-04
6.688933250000000044e+03 1.944402094954299914e-02 -1.085827776582887769e-03
6.691349019999999655e+03 1.266261637626149919e-02 -1.446025397094126549e-03
6.693747709999999643e+03 4.901674218205280195e-03 -1.610343012128741995e-03
6.696242760000000089e+03 -3.235152553930339785e-03 -1.608870233761528238e-03
6.698682979999999588e+03 -1.112092161200919915e-02 -1.544719689326018745e-03
6.701162940000000162e+03 -1.877072979568170097e-02 -1.428889116961329538e-03
6.703644830000000184e+03 -2.599046841911959935e-02 -1.295304461423970373e-03
6.706147609999999986e+03 -3.278457424933260006e-02 -1.090417308052252102e-03
6.708671339999999873e+03 -3.869271185397250151e-02 -7.309050144545387040e-04
6.711235050000000228e+03 -4.310254466203280316e-02 -3.095840709034759167e-04
6.713800809999999728e+03 -4.609671879955189872e-02 -6.838939590884450318e-06
