# energy mu dmude
8.144461656000000403e+03 6.940931990868729473e-01 4.050449901260098608e-05
8.149461656000000403e+03 6.934467949349020222e-01 2.662112710888852701e-05
8.154461656000000403e+03 6.925142740494150129e-01 -6.617453491873063240e-07
8.159461656000000403e+03 6.913056083371560412e-01 2.458322896506951207e-06
8.164461656000000403e+03 6.904373876620929495e-01 -1.160014850184975677e-06
8.169461656000000403e+03 6.891541531070469739e-01 -2.712880787730207892e-05
8.174461656000000403e+03 6.877507521972540117e-01 -1.275933556648093474e-05
8.179461656000000403e+03 6.867636522202079652e-01 -6.970327053752263279e-06
8.184461656000000403e+03 6.854795546192540279e-01 -1.463479286950876517e-06
8.189461656000000403e+03 6.846059430156330450e-01 7.089183417281437831e-06
8.194461655999999493e+03 6.834981037424670003e-01 -8.898330581773073283e-06
8.199461655999999493e+03 6.822950120014430464e-01 -9.421670589103477646e-06
8.204461655999999493e+03 6.811763874281020481e-01 3.667642080973437381e-06
8.209461655999999493e+03 6.802430479786040207e-01 -3.370570340276418139e-06
8.214461655999999493e+03 6.789793757639750460e-01 -1.186252883832048691e-05
8.219461655999999493e+03 6.778710290148479700e-01 1.600575622593005494e-06
8.224461655999999493e+03 6.768848124138879818e-01 -3.704891688577187110e-06
8.229461655999999493e+03 6.756671274587849885e-01 9.920015472416638676e-06
8.234461655999999493e+03 6.749617009971660142e-01 9.642633843995895452e-06
8.239461655999999493e+03 6.737382995975269573e-01 -7.780381663277994680e-06
8.244461655999999493e+03 6.726738093350159708e-01 1.458997232088460567e-06
8.249461655999999493e+03 6.716408185162929811e-01 1.937836690282611742e-05
8.254461655999999493e+03 6.709456212146289733e-01 2.184361481023030117e-05
8.259461655999999493e+03 6.699634356817879555e-01 2.102742587334598140e-05
8.264461655999999493e+03 6.692514178761299615e-01 4.250470194447164920e-05
8.269461655999999493e+03 6.687118487420220525e-01 3.462595225369731022e-05
8.274461655999999493e+03 6.678374610062529637e-01 2.923481608828162992e-05
8.279461655999999493e+03 6.671867881517890009e-01 4.262605232508275829e-05
8.284461655999999493e+03 6.665883749268509684e-01 5.211495392587865309e-05
8.289461655999999493e+03 6.661332549646890033e-01 6.279604002954407814e-05
8.294461655999999493e+03 6.657549638748909704e-01 8.079231823579640661e-05
8.299461655999999493e+03 6.656707218501299872e-01 9.332961508875339568e-05
8.304559999999999491e+03 6.655487990211490512e-01 8.047236079458942014e-05
8.305559999999999491e+03 6.653846320757279553e-01 1.823447028162364977e-04
8.306559999999999491e+03 6.658748627103839857e-01 2.245791143704548715e-04
8.307559999999999491e+03 6.658847741078850468e-01 1.497334642811872646e-04
8.308559999999999491e+03 6.660665120641060533e-01 1.333594368127454747e-04
8.309559999999999491e+03 6.660089343345240165e-01 4.340424629743168047e-04
8.310559999999999491e+03 6.674300029931959921e-01 2.009817858598381742e-04
8.311559999999999491e+03 6.664118148282019982e-01 -3.635998121502682061e-05
8.311760000000000218e+03 6.670847777603029494e-01 1.373928847974619947e-03
8.311959999999999127e+03 6.674593023784980428e-01 1.354112074679180572e-03
8.312159999999999854e+03 6.681159294795530057e-01 1.985767025281465117e-03
8.312359999999998763e+03 6.690111548394089835e-01 1.357906962323622352e-03
8.312559999999999491e+03 6.691502094903000186e-01 -4.768113622106432596e-04
8.312760000000000218e+03 6.685329964668039748e-01 -2.168169784555606851e-03
8.312959999999999127e+03 6.672777905580520308e-01 -1.875927759191972199e-03
8.313159999999999854e+03 6.669014853897170525e-01 6.286817488844588606e-04
8.313359999999998763e+03 6.677109384014450200e-01 1.628868320876439464e-03
8.313559999999999491e+03 6.681591306732690416e-01 1.554290106984451301e-03
8.313760000000000218e+03 6.689071056086439704e-01 1.740475329464682974e-03
8.313959999999999127e+03 6.695087784846109891e-01 9.004355295207418100e-04
8.314159999999999854e+03 6.695642719529469877e-01 -7.484226860773877162e-04
8.314359999999998763e+03 6.688067190444300092e-01 -2.569811648455187954e-03
8.314559999999999491e+03 6.673607621043450289e-01 -2.852070114510083226e-03
8.314760000000000218e+03 6.663705312242840240e-01 -3.791143584986320959e-04
8.314959999999999127e+03 6.669631396354700481e-01 2.781055076780488376e-03
8.315159999999999854e+03 6.685779743329920422e-01 3.914965275717507270e-03
8.315359999999998763e+03 6.701053144058239930e-01 1.616976786090816576e-03
8.315559999999999491e+03 6.698258169054650546e-01 -1.111738303391470069e-03
8.315760000000000218e+03 6.691037580469300083e-01 -1.590026401161459329e-03
8.315959999999999127e+03 6.684299867947449680e-01 -1.406163330445978077e-03
8.316159999999999854e+03 6.678594942893180120e-01 -1.206124981350470491e-04
8.316359999999998763e+03 6.682454586905760552e-01 2.252811094338264594e-03
8.316559999999999491e+03 6.696314828303490119e-01 4.354840179043763769e-03
8.316760000000000218e+03 6.717502415402170080e-01 3.214231387618958317e-03
8.316959999999999127e+03 6.721960120762090485e-01 -2.194814383608816868e-04
8.317159999999999854e+03 6.714842114539080198e-01 -2.104985187278947314e-03
8.317359999999998763e+03 6.703756789649180092e-01 -2.671592798139424321e-03
8.317559999999999491e+03 6.691967989618180512e-01 -1.844884733186388098e-03
8.317760000000000218e+03 6.687697580089000393e-01 4.857070523327336226e-04
8.317959999999999127e+03 6.695120865233239460e-01 3.154589875940816586e-03
8.318159999999999854e+03 6.712851221538850277e-01 3.647399473068553034e-03
8.318359999999998763e+03 6.724336951257889883e-01 1.146506742637140629e-03
8.318559999999999491e+03 6.721451357378860347e-01 -1.965603223179745746e-03
8.318760000000000218e+03 6.707282606502269484e-01 -2.452139882329888287e-03
8.318959999999999127e+03 6.700386278613820190e-01 -7.940242874895226928e-04
8.319159999999999854e+03 6.699886098199150375e-01 1.529850612637294978e-03
8.319359999999998763e+03 6.712146485268279950e-01 3.054911302678794353e-03
8.319559999999999491e+03 6.724218045669150268e-01 3.198849025567037773e-03
8.319760000000000218e+03 6.737664974203629864e-01 1.932555210706579218e-03
8.319959999999999127e+03 6.739297922068699931e-01 -9.075598677965886598e-04
8.320159999999999854e+03 6.729332542564290254e-01 -2.844968949025312131e-03
8.320359999999998763e+03 6.714994581873440227e-01 -1.385078133345725828e-03
8.320559999999999491e+03 6.717063719469600347e-01 2.297381334135983888e-03
8.320760000000000218e+03 6.733081879221259891e-01 4.125327118385121832e-03
8.320959999999999127e+03 6.750219571645680317e-01 2.151193654754903536e-03
8.321159999999999854e+03 6.749964087730500051e-01 -9.244661446667620580e-04
8.321359999999998763e+03 6.741747774188080466e-01 -2.604240666826585556e-03
8.321559999999999491e+03 6.727645175820969881e-01 -1.796050249363194363e-03
8.321760000000000218e+03 6.726091128589779533e-01 2.272910721269845013e-03
8.321959999999999127e+03 6.745530751227699628e-01 5.901846691293691216e-03
8.322159999999999854e+03 6.773891606891350170e-01 4.943535362672166374e-03
8.322359999999998763e+03 6.785431451033440142e-01 -1.311350550952557203e-03
8.322559999999999491e+03 6.762230552433580177e-01 -5.631083127071659887e-03
8.322760000000000218e+03 6.738160955787929618e-01 -2.556737807822749564e-03
8.322959999999999127e+03 6.740303227321410295e-01 4.023144674010387632e-03
8.323159999999999854e+03 6.770474473481870037e-01 7.957415523736514895e-03
8.323359999999998763e+03 6.805048656573929877e-01 5.160850034250905743e-03
8.323559999999999491e+03 6.812166592963130318e-01 -1.909651736321247304e-03
8.323760000000000218e+03 6.788455544342120174e-01 -5.736397845891132163e-03
8.323959999999999127e+03 6.764027942530500548e-01 -2.001565181328034473e-03
8.324159999999999854e+03 6.771104749471500428e-01 4.654455121622702411e-03
8.324359999999998763e+03 6.801545627752559886e-01 6.141501312642398680e-03
8.324559999999999491e+03 6.820880805403860547e-01 2.297052488289932307e-03
8.324760000000000218e+03 6.819630214280559821e-01 -1.828243545372359481e-03
8.324959999999999127e+03 6.804958776417240340e-01 -2.341238844043836385e-03
8.325159999999999854e+03 6.799479341172129931e-01 2.258870273853904025e-03
8.325359999999998763e+03 6.822728610288569806e-01 7.117384185294109954e-03
8.325559999999999491e+03 6.857300025506110064e-01 4.280352643773060323e-03
8.325760000000000218e+03 6.857162405524840354e-01 -2.502423199654415543e-03
8.325959999999999127e+03 6.835820439412360061e-01 -2.293894737100872407e-03
8.326159999999999854e+03 6.837401810551250181e-01 3.128314357635142515e-03
8.326359999999998763e+03 6.860757480297989819e-01 7.507214707151989644e-03
8.326559999999999491e+03 6.898436038001769521e-01 4.902483601546874827e-03
8.326760000000000218e+03 6.900319772521670281e-01 -2.125435772408573471e-03
8.326959999999999127e+03 6.880064123790849973e-01 -1.615177151519023432e-03
8.327159999999999854e+03 6.886154142803300182e-01 5.497742935357042594e-03
8.327359999999998763e+03 6.924533398478429636e-01 8.385608707228467754e-03
8.327559999999999491e+03 6.954429355333949792e-01 3.574741850738170652e-03
8.327760000000000218e+03 6.953150536014029992e-01 -2.097584487051936102e-03
8.327959999999999127e+03 6.936287031422729843e-01 -7.256105309227507639e-04
8.328159999999999854e+03 6.946317992162549526e-01 6.265404574367387444e-03
8.328359999999998763e+03 6.987084476013769585e-01 8.133840229130431462e-03
8.328559999999999491e+03 7.012517767254650147e-01 4.599765690299981689e-03
8.328760000000000218e+03 7.024151332386739943e-01 2.439136455948465784e-03
8.328959999999999127e+03 7.031773613934449996e-01 3.228975017808265527e-03
8.329159999999999854e+03 7.049918163023219941e-01 7.483440069370207552e-03
8.329359999999998763e+03 7.092611856670310022e-01 9.456531602007614556e-03
8.329559999999999491e+03 7.127021460334039826e-01 6.914729932976829141e-03
8.329760000000000218e+03 7.148761973562910432e-01 7.129860575950781876e-03
8.329959999999999127e+03 7.184944993000990099e-01 1.084778545895445298e-02
8.330159999999999854e+03 7.237333983569800289e-01 1.362265192785050948e-02
8.330359999999998763e+03 7.296391438282809894e-01 1.221551491630722477e-02
8.330559999999999491e+03 7.337180784380690213e-01 1.235821780235707955e-02
8.330760000000000218e+03 7.397414601260440259e-01 1.951839879496766392e-02
8.330959999999999127e+03 7.497228444034780281e-01 2.632838784533003684e-02
8.331159999999999854e+03 7.613599972585199938e-01 2.808028556299111897e-02
8.331359999999998763e+03 7.727855472787069635e-01 3.237418375840379198e-02
8.331559999999999491e+03 7.879623478050540308e-01 4.397026757307807843e-02
8.331760000000000218e+03 8.089470557753359881e-01 5.552955791369904026e-02
8.331959999999999127e+03 8.336526837850930516e-01 6.336760317975302648e-02
8.332159999999999854e+03 8.610986345261539832e-01 7.023958391264976953e-02
8.332359999999998763e+03 8.914691361522529833e-01 7.891825098965526974e-02
8.332559999999999491e+03 9.260692909082050006e-01 8.531365630273174405e-02
8.332760000000000218e+03 9.617118042343110185e-01 8.837352522797710386e-02
8.332959999999999127e+03 9.988343424799189796e-01 9.174532989291436791e-02
8.333159999999999854e+03 1.037256381539330086e+00 9.045413258261175704e-02
8.333359999999998763e+03 1.073314529493269998e+00 8.591675603336659806e-02
8.333559999999999491e+03 1.107996211048740021e+00 8.574721111297599341e-02
8.333760000000000218e+03 1.143914595726059913e+00 8.390537516855699207e-02
8.333959999999999127e+03 1.177077971533170064e+00 7.643798174119592614e-02
8.334159999999999854e+03 1.206840657925859928e+00 7.276183359004607942e-02
8.334359999999998763e+03 1.236973624382210035e+00 6.966789751221094673e-02
8.334559999999999491e+03 1.264185844244329893e+00 6.228260383367258124e-02
8.334760000000000218e+03 1.288230790822129990e+00 5.831383196594418922e-02
8.334959999999999127e+03 1.312171378833369983e+00 5.142140341107673263e-02
8.335159999999999854e+03 1.330534595762820071e+00 4.469659014810221931e-02
8.335359999999998763e+03 1.348931626725669908e+00 4.156776764589384388e-02
8.335559999999999491e+03 1.364715618722470047e+00 3.591167160310917983e-02
8.335760000000000218e+03 1.378450082881260030e+00 3.219249514923000488e-02
8.335959999999999127e+03 1.391168195419439924e+00 2.925515074348818481e-02
8.336159999999999854e+03 1.402481278396739972e+00 2.582558938735702442e-02
8.336359999999998763e+03 1.412372253840519898e+00 2.345714171191306055e-02
8.336559999999999491e+03 1.421732922038180025e+00 2.076738858101037644e-02
8.336760000000000218e+03 1.429406616593460022e+00 1.890152117572331189e-02
8.336959999999999127e+03 1.437229168861059891e+00 1.932411817965449391e-02
8.337159999999999854e+03 1.445251228569119917e+00 1.942523610374867482e-02
8.337359999999998763e+03 1.453157136754410050e+00 2.048672815204256176e-02
8.337559999999999491e+03 1.462054230682160005e+00 2.292017705038328773e-02
8.337760000000000218e+03 1.471966136991909924e+00 2.486440349314166659e-02
8.337959999999999127e+03 1.482465941623789973e+00 2.771496461198058939e-02
8.338159999999999854e+03 1.494727689864350006e+00 3.176487052115625070e-02
8.338359999999998763e+03 1.508566008677989956e+00 3.380910736706620873e-02
8.338559999999999491e+03 1.522512910562610067e+00 3.572340935536135603e-02
8.338760000000000218e+03 1.537929272046860030e+00 3.855849336827472940e-02
8.338959999999999127e+03 1.554213257408310067e+00 3.815255755057853776e-02
8.339159999999999854e+03 1.569294988282700087e+00 3.728154040643032879e-02
8.339359999999998763e+03 1.584860956200409898e+00 3.759464791509423143e-02
8.339559999999999491e+03 1.600200795258430064e+00 3.710860761977910482e-02
8.339760000000000218e+03 1.615366098949700069e+00 3.560830855382742660e-02
8.339959999999999127e+03 1.629469176013379927e+00 3.329490776868326840e-02
8.340159999999999854e+03 1.642727442478969957e+00 3.187940073671914620e-02
8.340359999999998763e+03 1.655663655322449967e+00 3.051973292532498064e-02
8.340559999999999491e+03 1.667801088274220023e+00 3.062881737046803041e-02
8.340760000000000218e+03 1.680827224186469904e+00 3.175179219437899991e-02
8.340959999999999127e+03 1.693890374292909895e+00 3.146520053254195370e-02
8.341159999999999854e+03 1.706680260191240084e+00 3.260317892578352278e-02
8.341359999999998763e+03 1.720681495549430062e+00 3.451693184978735229e-02
8.341559999999999491e+03 1.735048971500579906e+00 3.753084861102736619e-02
8.341760000000000218e+03 1.751534709974710058e+00 3.778630986751930348e-02
8.341959999999999127e+03 1.766112773787960055e+00 4.071651781555147426e-02
8.342159999999999854e+03 1.785014010550050045e+00 4.411913471424710326e-02
8.342359999999998763e+03 1.802396999965560020e+00 4.607539200815135433e-02
8.342559999999999491e+03 1.822910864987500101e+00 5.200781968351923107e-02
8.342760000000000218e+03 1.845184213431450004e+00 5.132174365396623833e-02
8.342959999999999127e+03 1.865132516041180022e+00 5.521628513551394418e-02
8.343159999999999854e+03 1.890616304988979923e+00 5.943703656190201662e-02
8.343359999999998763e+03 1.914043957196130075e+00 5.996779861900461417e-02
8.343559999999999491e+03 1.939965276470440037e+00 6.642011742147468922e-02
8.343760000000000218e+03 1.968711856650579906e+00 6.465246468417530645e-02
8.343959999999999127e+03 1.993176022631639954e+00 6.867384742179018231e-02
8.344159999999999854e+03 2.025237604098450106e+00 7.268572124241540200e-02
