# energy mu dmude
2.779222658999999840e+04 -1.602205340541589917e+00 -7.254589366217827962e-05
2.779732770999999775e+04 -1.602305445439420106e+00 -8.593724426549265323e-05
2.780243071000000054e+04 -1.602599427969509938e+00 -8.629890374212426053e-05
2.780753557999999975e+04 -1.602704914664079938e+00 -7.126378554500950526e-05
2.781264233999999851e+04 -1.602781249771880079e+00 -8.261415887337928809e-05
2.781741033999999854e+04 -1.603039732767979952e+00 -7.315688897168513946e-05
2.782252073000000019e+04 -1.602983666182719924e+00 -5.085375010116590939e-05
2.782763300999999774e+04 -1.602925777375090011e+00 -4.277766792735018862e-05
2.783240616999999838e+04 -1.602760219051490020e+00 -1.713789958310470569e-05
2.783752208999999857e+04 -1.602342568946649948e+00 -1.290895121316053258e-05
2.784229865000000063e+04 -1.602117465306400090e+00 -1.762979770013209466e-05
2.784775958999999784e+04 -1.601745956002710081e+00 1.047673315760632725e-05
2.785253966999999830e+04 -1.601112331998000071e+00 3.817371905956865800e-05
2.785766301000000021e+04 -1.600384855952879937e+00 6.130776753747604153e-05
2.786244650999999794e+04 -1.599425650728740100e+00 7.931237057869342563e-05
2.786688980000000083e+04 -1.598578299626369992e+00 1.273318689024900024e-04
2.787236040999999750e+04 -1.596809245564170032e+00 1.632296190614671873e-04
2.787749107000000004e+04 -1.595240642272460097e+00 1.878694368318463708e-04
2.788228139000000010e+04 -1.593339001190819948e+00 2.755325753837296930e-04
2.788741570999999749e+04 -1.590534942242050054e+00 3.804122511346965914e-04
2.789255192999999781e+04 -1.586941272602599984e+00 4.882828546834799529e-04
2.789769005000000107e+04 -1.582562666941309981e+00 6.767512754910306625e-04
2.790283006000000023e+04 -1.576218176147760053e+00 8.369039342267547196e-04
2.790385829000000012e+04 -1.574726057731210105e+00 9.702090633492003232e-04
2.790557216999999946e+04 -1.572215853963029986e+00 1.016243448608538779e-03
2.790728627000000051e+04 -1.569498800637689984e+00 1.167692754748707014e-03
2.790865769999999975e+04 -1.566847900832980089e+00 1.465507508107460194e-03
2.790968635999999969e+04 -1.564309364641589983e+00 1.704207069141446809e-03
2.791140096999999878e+04 -1.559987554409020039e+00 1.734262244974565893e-03
2.791311578000000009e+04 -1.555586887408120012e+00 1.888413879339936397e-03
2.791414476999999897e+04 -1.552408908819890021e+00 2.368598934839662249e-03
2.791585992999999871e+04 -1.546138049978539986e+00 2.635076136554946689e-03
2.791723219999999856e+04 -1.540610982667599993e+00 3.024685066162943227e-03
2.791860460999999850e+04 -1.534132935925730079e+00 3.788848206032180508e-03
2.792066347999999925e+04 -1.521883185319439891e+00 4.114513579802163944e-03
2.792169302999999854e+04 -1.515849688565219955e+00 4.710710325237207723e-03
2.792340911000000051e+04 -1.503307155055020106e+00 6.010245046067831838e-03
2.792478212999999960e+04 -1.489255230211379954e+00 7.402071491719635146e-03
2.792649859999999899e+04 -1.470609519460420067e+00 8.380548374102993192e-03
2.792787191999999777e+04 -1.452265729600989985e+00 1.148707948426266195e-02
2.792924538000000030e+04 -1.425621931889109906e+00 1.505555379945568498e-02
