# energy mu dmude
8.788036929999998392e+03 5.344472832092580505e-01 2.772695291429986482e-05
8.793036929999998392e+03 5.338877319153889633e-01 9.052722864795464405e-06
8.798036929999998392e+03 5.329879476967990248e-01 -6.553792990103891156e-06
8.803036929999998392e+03 5.321440553339840118e-01 -4.133011397151391695e-06
8.808036929999998392e+03 5.312883762591830150e-01 -5.116336459582874552e-06
8.813036929999998392e+03 5.304265683217469496e-01 7.362485489041541680e-07
8.818036929999998392e+03 5.296775197269889546e-01 1.665098017321378548e-06
8.823036929999998392e+03 5.288326348525349552e-01 -4.382094267493722376e-06
8.828036929999998392e+03 5.279734101534899748e-01 -3.598628066598907883e-06
8.833036929999998392e+03 5.271427995487779627e-01 9.851551265372841852e-07
8.838036929999998392e+03 5.263670885452349513e-01 1.228768347882969005e-06
8.843036929999998392e+03 5.255409164227829999e-01 -3.095464312440799311e-06
8.848036929999998392e+03 5.246864205739589782e-01 -6.912086455172217847e-06
8.853036929999998392e+03 5.237907119559870317e-01 -9.112438361814981981e-06
8.858036929999998392e+03 5.228961270559610020e-01 -6.111785753610056809e-06
8.863036929999998392e+03 5.220550884731259833e-01 -4.762753874351453160e-06
8.868036929999998392e+03 5.211850820997969702e-01 -4.021202361827807123e-06
8.873036929999998392e+03 5.203575541269990223e-01 1.493943785526333265e-06
8.878036929999998392e+03 5.195880303063109551e-01 7.327627049955925934e-06
8.883036929999998392e+03 5.188667884354669635e-01 1.077438287055553379e-05
8.888036929999998392e+03 5.181600623746079881e-01 1.112986348994332361e-05
8.893036929999998392e+03 5.174452971408459723e-01 6.458212791927463574e-06
8.898036929999998392e+03 5.166534564928769724e-01 3.920080171913681866e-06
8.903036929999998392e+03 5.158924480521740463e-01 1.300300431780491863e-05
8.908036929999998392e+03 5.152660926659260454e-01 2.960613750576730530e-05
8.913036929999998392e+03 5.148075830457420343e-01 2.604981800799577258e-05
8.918036929999998392e+03 5.141164337172130505e-01 3.090403020313636599e-05
8.923036929999998392e+03 5.137463648417339712e-01 3.679637251464156796e-05
8.928036929999998392e+03 5.131625703467259658e-01 4.102182868289816627e-05
8.933036929999998392e+03 5.128694866699190502e-01 6.297301650778215599e-05
8.938036929999998392e+03 5.126856292440680196e-01 8.109565956418180333e-05
8.943036929999998392e+03 5.127227289180289471e-01 1.091074619844463283e-04
8.947799999999999272e+03 5.130406144377850364e-01 1.336766015245872464e-04
8.948799999999999272e+03 5.131902490381049509e-01 1.573911511153869118e-04
8.949799999999999272e+03 5.132892742235070083e-01 1.463982125135486999e-04
8.950799999999999272e+03 5.133988519150080032e-01 1.672389904867647645e-04
8.951799999999999272e+03 5.135738183180610372e-01 2.213404410596000755e-04
8.952799999999999272e+03 5.138805350049719944e-01 2.546541035646559745e-04
8.953799999999999272e+03 5.141768922744459624e-01 2.452397820205788961e-04
8.954799999999999272e+03 5.144493043378759456e-01 2.339365972175564052e-04
8.955000000000000000e+03 5.144934414296230551e-01 2.763887377423748641e-04
8.955199999999998909e+03 5.145857587929769661e-01 3.500303187853019021e-04
8.955399999999999636e+03 5.146835640476049578e-01 4.222771396819073532e-04
8.955599999999998545e+03 5.148285331071420501e-01 3.810622868689142483e-04
8.955799999999999272e+03 5.148963019964100107e-01 1.399440148709234493e-04
8.956000000000000000e+03 5.148655500229130100e-01 1.569872221131369443e-04
8.956199999999998909e+03 5.149457395800880466e-01 3.220243396976080609e-04
8.956399999999999636e+03 5.150352625760099556e-01 2.752693667495443317e-04
8.956599999999998545e+03 5.150813782652949868e-01 3.376546182909555467e-04
