# energy mu dmude
6.922104415000000699e+03 8.860329077915569673e-01 3.927858657534015192e-05
6.927104415000000699e+03 8.846206028317450398e-01 1.489360566410661203e-05
6.932104415000000699e+03 8.825750940495650232e-01 -1.262997663456663363e-05
6.937104415000000699e+03 8.804480853309020194e-01 -1.236420229217327455e-05
6.942104415000000699e+03 8.784094779004230080e-01 -8.446678691748743084e-06
6.947104415000000699e+03 8.763841953601410051e-01 -1.253595731894546102e-05
6.952104415000000699e+03 8.742394017953819541e-01 -8.762335535581385409e-06
6.957104415000000699e+03 8.723121087407630370e-01 3.514385878915281345e-06
6.962104415000000699e+03 8.704861043091219885e-01 5.602504182584415746e-06
6.967104415000000699e+03 8.686130333388369928e-01 5.997259837779804843e-06
6.972104415000000699e+03 8.667972795114790019e-01 2.921993440400721612e-06
6.977104415000000699e+03 8.648443532218600405e-01 -4.244495997524961759e-06
6.982104415000000699e+03 8.628425074503840442e-01 -1.722928586162737677e-06
6.987104415000000699e+03 8.609550586007119755e-01 3.762644260538948664e-06
6.992104415000000699e+03 8.590956564795739769e-01 3.135539192987488545e-06
6.997104415000000699e+03 8.571919236177369950e-01 -3.454597325541786164e-07
7.002104415000000699e+03 8.552421305369609650e-01 -3.110165784233891065e-06
7.007104415000000699e+03 8.532666066638450175e-01 -3.433445088730841308e-07
7.012104415000000699e+03 8.513886595202769803e-01 2.136002811569614935e-06
7.017104415000000699e+03 8.494775167596989585e-01 -2.295719668327167091e-07
7.022104415000000699e+03 8.475381428306340004e-01 -1.951026128402543042e-06
7.027104415000000699e+03 8.455822991388100007e-01 -8.978619952618335591e-07
7.032104415000000699e+03 8.436702726805970221e-01 3.705492534052900334e-06
7.037104415000000699e+03 8.418339641114079841e-01 1.211637014247523721e-05
7.042104415000000699e+03 8.401403425750809673e-01 2.212156540663782361e-05
7.047104415000000699e+03 8.385638385104710046e-01 2.568910931468730110e-05
7.052104415000000699e+03 8.369628552438750368e-01 2.478387848775328884e-05
7.057104415000000699e+03 8.353628450866490418e-01 3.053034002485254043e-05
7.062104415000000699e+03 8.339110799565619958e-01 4.331211807590486956e-05
7.067104415000000699e+03 8.326429737179009694e-01 5.224268259023913874e-05
7.072104415000000699e+03 8.314231081987659699e-01 6.499197439563655291e-05
7.077104415000000699e+03 8.304860623096309569e-01 8.686880973800624299e-05
7.082770000000000437e+03 8.297285211230840396e-01 9.897399154881063082e-05
7.083770000000000437e+03 8.296365323480340281e-01 1.243659192508165048e-04
7.084770000000000437e+03 8.296054910108919822e-01 1.454720778631974493e-04
7.085770000000000437e+03 8.296231147908610382e-01 1.473588515864285384e-04
7.086770000000000437e+03 8.296018722092549647e-01 1.597998695786605628e-04
7.087770000000000437e+03 8.296841070723780520e-01 1.728372518013624338e-04
7.088770000000000437e+03 8.297305727271420128e-01 1.828206224703194174e-04
7.089770000000000437e+03 8.298646551475029609e-01 1.594425582459289034e-04
7.089970000000000255e+03 8.297660547013649968e-01 1.007829897158664839e-04
7.090170000000000073e+03 8.298155540456080281e-01 4.078879293989681114e-04
7.090370000000000800e+03 8.300359368660690240e-01 3.226513706327930903e-04
7.090570000000000618e+03 8.299969028380490554e-01 1.334577494944868387e-04
7.090770000000000437e+03 8.300207743312979503e-01 1.939892248910114281e-04
7.090970000000000255e+03 8.300446130391380128e-01 5.759541200730027238e-05
7.091170000000000073e+03 8.299268152253990172e-01 2.332135558350657638e-04
7.091370000000000800e+03 8.301330647054330214e-01 4.189422381471934816e-04
7.091570000000000618e+03 8.302081792617990175e-01 3.100670747203634935e-04
7.091770000000000437e+03 8.303013424615619531e-01 3.789874336553000463e-04
7.091970000000000255e+03 8.304480431058980372e-01 3.680667190511681722e-04
7.092170000000000073e+03 8.305298631953169641e-01 1.402192615933799808e-04
7.092370000000000800e+03 8.304399036076780538e-01 1.700434552076731623e-04
7.092570000000000618e+03 8.305527014427259713e-01 9.041898371792085653e-05
7.092770000000000437e+03 8.303800376366420322e-01 1.454579835551551945e-04
7.092970000000000255e+03 8.305500032918380349e-01 3.091823682373232517e-04
7.093170000000000073e+03 8.305473964672589471e-01 3.555262172697932458e-04
7.093370000000000800e+03 8.307654984772999684e-01 3.624853049281200361e-04
7.093570000000000618e+03 8.307701199067379916e-01 2.820280010133308351e-04
7.093770000000000437e+03 8.309046526532849475e-01 3.568659914952467915e-04
7.093970000000000255e+03 8.309870066867449667e-01 1.589180693207802074e-04
7.094170000000000073e+03 8.309159352027100098e-01 2.355593002136648940e-04
7.094370000000000800e+03 8.310778948270519662e-01 3.224086973594931160e-04
7.094570000000000618e+03 8.310970319356639768e-01 3.547169189927287954e-04
7.094770000000000437e+03 8.312925494118760250e-01 3.499756336957766077e-04
7.094970000000000255e+03 8.313067618498739542e-01 3.052735963957835643e-04
7.095170000000000073e+03 8.314558482856210242e-01 4.688296524600991120e-04
7.095370000000000800e+03 8.316399428658249882e-01 3.381898243678249497e-04
7.095570000000000618e+03 8.316533365342859696e-01 8.683377606602325327e-05
7.095770000000000437e+03 8.315763530170510176e-01 1.226266648916329632e-04
7.095970000000000255e+03 8.316269239859169771e-01 4.892011041804263105e-04
7.096170000000000073e+03 8.319306934198279491e-01 6.610552242300603201e-04
7.096370000000000800e+03 8.321597655507030344e-01 4.347820965286678567e-04
7.096570000000000618e+03 8.322285099749470172e-01 4.703291093507094389e-04
7.096770000000000437e+03 8.324945040201340296e-01 4.826846062330410235e-04
7.096970000000000255e+03 8.325760818320789847e-01 2.443612971711201908e-04
7.097170000000000073e+03 8.325945346045350304e-01 3.009433720835365841e-04
7.097370000000000800e+03 8.327348829953750142e-01 5.223600343564159662e-04
7.097570000000000618e+03 8.329833164717690419e-01 5.916947113938185584e-04
7.097770000000000437e+03 8.331956812938410284e-01 4.835977551445035127e-04
7.097970000000000255e+03 8.333318367969489993e-01 4.304217440291461323e-04
7.098170000000000073e+03 8.334889688450130008e-01 4.362634024230444799e-04
7.098370000000000800e+03 8.336311919525010161e-01 4.193047410059446561e-04
7.098570000000000618e+03 8.337707094053009582e-01 5.045588695255692801e-04
7.098770000000000437e+03 8.340014841343750263e-01 5.711561814779386520e-04
7.098970000000000255e+03 8.342101747764280040e-01 4.547578625458168584e-04
7.099170000000000073e+03 8.343200490861280016e-01 5.673510122877930802e-04
7.099370000000000800e+03 8.346456878005199531e-01 7.552199334769448382e-04
7.099570000000000618e+03 8.349506975002110032e-01 6.853243682009782381e-04
7.099770000000000437e+03 8.352037372008720428e-01 5.001594360934105352e-04
7.099970000000000255e+03 8.353164200856180166e-01 5.969128787498516461e-04
7.100170000000000073e+03 8.356699554970450361e-01 7.055368389539725792e-04
7.100370000000000800e+03 8.358954637427019607e-01 6.890080323862675642e-04
7.100570000000000618e+03 8.362318310398110244e-01 7.282984118651545562e-04
7.100770000000000437e+03 8.364981493538590218e-01 7.247968888696751204e-04
7.100970000000000255e+03 8.368308796946749561e-01 7.212622240730366761e-04
7.101170000000000073e+03 8.370935266287560239e-01 8.815511000893772736e-04
7.101370000000000800e+03 8.375927455624430085e-01 8.152054273641037938e-04
7.101570000000000618e+03 8.377864806795000119e-01 7.107230229652175286e-04
7.101770000000000437e+03 8.381771759968229540e-01 8.401380876646314527e-04
7.101970000000000255e+03 8.385053317458880384e-01 8.169479614526248138e-04
7.102170000000000073e+03 8.388719399800800280e-01 9.109740326861968983e-04
7.102370000000000800e+03 8.392977585781340455e-01 9.796678487303941626e-04
7.102570000000000618e+03 8.397357175950900254e-01 8.900258144621819596e-04
7.102770000000000437e+03 8.400684269486440314e-01 8.950638857120464358e-04
7.102970000000000255e+03 8.405116189013720485e-01 9.208390564094702047e-04
7.103170000000000073e+03 8.408711003679200102e-01 1.116875810203571797e-03
7.103370000000000800e+03 8.415179114619220080e-01 1.423267258249245101e-03
7.103570000000000618e+03 8.421956351067190205e-01 1.207798063913875005e-03
7.103770000000000437e+03 8.426186430032459596e-01 1.083267632202060404e-03
7.103970000000000255e+03 8.431670195787990263e-01 1.260081724897386827e-03
7.104170000000000073e+03 8.437736804537729896e-01 1.408995147553553052e-03
7.104370000000000800e+03 8.444767301845319540e-01 1.614979731086674383e-03
7.104570000000000618e+03 8.452973427966300468e-01 1.494162519283137374e-03
7.104770000000000437e+03 8.458749022994449529e-01 1.248995205750200654e-03
7.104970000000000255e+03 8.464408649192159961e-01 1.536172888620012137e-03
7.105170000000000073e+03 8.473167096774569806e-01 1.961936951321538967e-03
7.105370000000000800e+03 8.483249042315700317e-01 2.005563653767377611e-03
7.105570000000000618e+03 8.492460631031939489e-01 1.700926989927330820e-03
7.105770000000000437e+03 8.499378381355009449e-01 1.583845145496309620e-03
7.105970000000000255e+03 8.507373866245809824e-01 2.044657096482255416e-03
7.106170000000000073e+03 8.519077970756629981e-01 2.442050495730508156e-03
7.106370000000000800e+03 8.531201095038359883e-01 2.526085510630027807e-03
7.106570000000000618e+03 8.543778053095240077e-01 2.412901405538553541e-03
7.106770000000000437e+03 8.554725558527980223e-01 2.487288118007728414e-03
7.106970000000000255e+03 8.568075155297849577e-01 3.016039903761572830e-03
7.107170000000000073e+03 8.584514691305340506e-01 3.377192368906321504e-03
7.107370000000000800e+03 8.601615500712590512e-01 3.396591240426482996e-03
7.107570000000000618e+03 8.618256528607910472e-01 3.385028383024275053e-03
7.107770000000000437e+03 8.635237237113120301e-01 3.871035431209905557e-03
7.107970000000000255e+03 8.656926315228019586e-01 4.699764909747662991e-03
7.108170000000000073e+03 8.682514857800089914e-01 4.933038275102761584e-03
7.108370000000000800e+03 8.706626895968040403e-01 5.057657572405615219e-03
7.108570000000000618e+03 8.733509832260250016e-01 5.796349621343016220e-03
7.108770000000000437e+03 8.765294505164069605e-01 6.727413548170104590e-03
7.108970000000000255e+03 8.801848201330659816e-01 7.389862621870415919e-03
7.109170000000000073e+03 8.840513589657099658e-01 8.246459332575993909e-03
7.109370000000000800e+03 8.885964570811230034e-01 9.874064716621335294e-03
7.109570000000000618e+03 8.941535544657489565e-01 1.166330779404391865e-02
7.109770000000000437e+03 9.005571007134419714e-01 1.369895262162023654e-02
7.109970000000000255e+03 9.082285784053479860e-01 1.683530472669112280e-02
7.110170000000000073e+03 9.178897858313690428e-01 2.113081930919880752e-02
7.110370000000000800e+03 9.300229217260990167e-01 2.651179906743133738e-02
7.110570000000000618e+03 9.452732365841139961e-01 3.372029380715008129e-02
7.110770000000000437e+03 9.648936802430460036e-01 4.384731116777307314e-02
7.110970000000000255e+03 9.906627092641220322e-01 5.651956836368107057e-02
7.111170000000000073e+03 1.023445552719350005e+00 7.039233117396903605e-02
7.111370000000000800e+03 1.063623920784559918e+00 8.425928019670475555e-02
7.111570000000000618e+03 1.110810064628249938e+00 9.646567818658106919e-02
7.111770000000000437e+03 1.163666954595999892e+00 1.039138923204623727e-01
7.111970000000000255e+03 1.218589397560120080e+00 1.052688980086695231e-01
7.112170000000000073e+03 1.272853702664630049e+00 1.014425161274882803e-01
7.112370000000000800e+03 1.323801765428620048e+00 9.324809630768507440e-02
7.112570000000000618e+03 1.369554703686659991e+00 8.376161579395856316e-02
7.112770000000000437e+03 1.410649364073010004e+00 7.475658997168294073e-02
7.112970000000000255e+03 1.447048976540989962e+00 6.654767428883241742e-02
7.113170000000000073e+03 1.479617213541090104e+00 5.992865358521266839e-02
7.113370000000000800e+03 1.509141792192099985e+00 5.526057848203241168e-02
7.113570000000000618e+03 1.536861400424849977e+00 5.201992947668139522e-02
7.113770000000000437e+03 1.563019986960159979e+00 4.979057884467706641e-02
7.113970000000000255e+03 1.588424016851109899e+00 4.753499826396439393e-02
7.114170000000000073e+03 1.612239780563530012e+00 4.540672934570411795e-02
7.114370000000000800e+03 1.635433223505230016e+00 4.346237917606837059e-02
7.114570000000000618e+03 1.657229432699369953e+00 4.030497124739187281e-02
7.114770000000000437e+03 1.677143344233519962e+00 3.647293537186056117e-02
7.114970000000000255e+03 1.694959300545499925e+00 3.236906348717318721e-02
7.115170000000000073e+03 1.710610609007130023e+00 2.815244357290875438e-02
7.115370000000000800e+03 1.724046853303980109e+00 2.359684741710610725e-02
7.115570000000000618e+03 1.734966362451070054e+00 1.915398491676719231e-02
7.115770000000000437e+03 1.743787901445930100e+00 1.559877347293365038e-02
7.115970000000000255e+03 1.751014689267949898e+00 1.257477296459841472e-02
7.116170000000000073e+03 1.756695264260929923e+00 1.031233897162526017e-02
7.116370000000000800e+03 1.761572110768820032e+00 9.556917200943822188e-03
7.116570000000000618e+03 1.766468045487630034e+00 1.010793815849761988e-02
7.116770000000000437e+03 1.771917225560649900e+00 1.191111117962871148e-02
7.116970000000000255e+03 1.778686077143369904e+00 1.494731634575918212e-02
7.117170000000000073e+03 1.787288897932669984e+00 1.974773242554293470e-02
7.117370000000000800e+03 1.799043837996270101e+00 2.587744696421765203e-02
7.117570000000000618e+03 1.814013460859430049e+00 3.281357700794560600e-02
