# energy mu dmude
5.274163331000000653e+03 1.517418202803310079e+00 1.339413665815392097e-04
5.279163331000000653e+03 1.514576168376190024e+00 9.055419611977112639e-05
5.284163331000000653e+03 1.510952158684540025e+00 3.571097831484640599e-05
5.289163331000000653e+03 1.507121674462370109e+00 1.742863747600698154e-06
5.294163331000000653e+03 1.502885450950560031e+00 -2.745261074770684442e-05
5.299163331000000653e+03 1.498528771112300095e+00 -2.830585515119085426e-05
5.304163331000000653e+03 1.494277169413549933e+00 -2.778602434998504907e-05
5.309163331000000653e+03 1.489929858585159916e+00 -2.171819859808639912e-05
5.314163331000000653e+03 1.485787618469500027e+00 7.123050381794540979e-07
5.319163331000000653e+03 1.481844576894620014e+00 8.265838961937432434e-06
5.324163331000000653e+03 1.477838475564350107e+00 6.588565623830990388e-06
5.329163331000000653e+03 1.473865204171570076e+00 1.739058548186861550e-05
5.334163331000000653e+03 1.470053789709470093e+00 1.701786400021627462e-05
5.339163331000000653e+03 1.466073800686199968e+00 9.236310413612959583e-07
5.344163331000000653e+03 1.461972316787869985e+00 5.799741559801957734e-08
5.349163331000000653e+03 1.457976726284339941e+00 4.880371597822010841e-07
5.354163331000000653e+03 1.453882993074500085e+00 -2.044980696829569426e-06
5.359163331000000653e+03 1.449841749506080024e+00 -9.320022389052438463e-06
5.364163331000000653e+03 1.445616896829559961e+00 -1.460116782826216161e-05
5.369163331000000653e+03 1.441480470167660011e+00 -4.547584924304682234e-06
5.374163331000000653e+03 1.437436815137060009e+00 2.758555222393164880e-06
5.379163331000000653e+03 1.433432068435229967e+00 1.946367545312422531e-05
5.384163331000000653e+03 1.429689492978899912e+00 1.931162957320408784e-05
5.389163331000000653e+03 1.425682005925120066e+00 8.813706762650396539e-06
5.394163331000000653e+03 1.421750224399819906e+00 2.059101974676632186e-05
5.399163331000000653e+03 1.417955002108600038e+00 3.548895982108513618e-05
5.404163331000000653e+03 1.414291729004260034e+00 3.866332947586191608e-05
5.409163331000000653e+03 1.410553718983950100e+00 3.026143492355737078e-05
5.414163331000000653e+03 1.406739016928489905e+00 2.880379824008439223e-05
5.419163331000000653e+03 1.402974735643679915e+00 4.527903145155384300e-05
5.424163331000000653e+03 1.399456969864810052e+00 7.512677091945996817e-05
5.429163331000000653e+03 1.396230640092340103e+00 8.918996683022092063e-05
5.434163331000000653e+03 1.392966337980849900e+00 8.328101461696783749e-05
5.435600000000000364e+03 1.391984285838429924e+00 8.534688966300097628e-05
5.436600000000000364e+03 1.391367908361190064e+00 1.203237586675880415e-04
