# energy mu dmude
2.417823257799999919e+04 -1.795152614026370053e+00 -5.242622447231338637e-05
2.418323257799999919e+04 -1.795146524896910067e+00 -5.166106668253725095e-05
2.418823257799999919e+04 -1.795127567752990094e+00 -5.405535944206302441e-05
2.419323257799999919e+04 -1.795161744558559924e+00 -4.977133328599746872e-05
2.419823257799999919e+04 -1.795070740954080035e+00 -4.588796854599278002e-05
2.420323257799999919e+04 -1.795039609408489945e+00 -4.784938531814273094e-05
2.420823257799999919e+04 -1.794981591862210069e+00 -4.146175627037351611e-05
2.421323257799999919e+04 -1.794843036587749907e+00 -3.912875848669032766e-05
2.421823257799999919e+04 -1.794745783932560013e+00 -3.908015730616914713e-05
2.422323257799999919e+04 -1.794606411309439986e+00 -3.132152207934089353e-05
2.422823257799999919e+04 -1.794378678076750111e+00 -2.171842383367393820e-05
2.423323257799999919e+04 -1.794077805683599980e+00 -1.433073467550129058e-05
2.423823257799999919e+04 -1.793725830245989972e+00 -1.017212402777409960e-05
2.424323257799999919e+04 -1.793355020563220048e+00 -7.739046673504567514e-06
2.424823257799999919e+04 -1.792962126932009959e+00 2.551861196221059856e-06
2.425323257799999919e+04 -1.792418250264830037e+00 2.068961522692667950e-05
2.425823257799999919e+04 -1.791720325587399909e+00 3.554572369965674670e-05
2.426323257799999919e+04 -1.790926606833789902e+00 5.037397128983274301e-05
2.426823257799999919e+04 -1.789979308619350062e+00 6.799522643470777810e-05
2.427323257799999919e+04 -1.788889245021529906e+00 8.964785846342215186e-05
2.427823257799999919e+04 -1.787577804422650019e+00 1.109802579704962402e-04
2.428323257799999919e+04 -1.786128983939659909e+00 1.550012437157833288e-04
2.428823257799999919e+04 -1.784077221947359959e+00 2.090579165158729482e-04
2.429323257799999919e+04 -1.781719305253699925e+00 2.623523628698090008e-04
2.429823257799999919e+04 -1.778771265767419951e+00 3.512951860891774911e-04
2.430323257799999919e+04 -1.774917556244369976e+00 4.696770239187604687e-04
2.430823257799999919e+04 -1.769978634326589972e+00 6.235499712528270143e-04
2.431323257799999919e+04 -1.763537171874989928e+00 7.401155549012448107e-04
2.431450000000000000e+04 -1.761617440864770012e+00 9.257891340956996007e-04
2.431550000000000000e+04 -1.759804251331819946e+00 1.054395809801968176e-03
2.431650000000000000e+04 -1.757892217016360004e+00 1.162990461725011554e-03
2.431750000000000000e+04 -1.755713770128680018e+00 1.278506714225047594e-03
2.431850000000000000e+04 -1.753413197703199922e+00 1.334919010794126393e-03
2.431950000000000000e+04 -1.751045008449259921e+00 1.431777363741759332e-03
2.432050000000000000e+04 -1.748418653628839969e+00 1.601109423870714435e-03
2.432150000000000000e+04 -1.745480917171069901e+00 1.762667185644347647e-03
2.432170000000000073e+04 -1.744754159818620032e+00 1.433402415860058265e-03
2.432190000000000146e+04 -1.744480915185899983e+00 1.543151013928631020e-03
2.432209999999999854e+04 -1.743680330104550036e+00 1.497153069673229408e-03
2.432229999999999927e+04 -1.743438028224800096e+00 1.597068591975716375e-03
2.432250000000000000e+04 -1.742570230110890073e+00 2.629390065693556610e-03
2.432270000000000073e+04 -1.741633487015030068e+00 1.728780080636239079e-03
2.432290000000000146e+04 -1.741371527982439993e+00 1.065857189498265736e-03
2.432309999999999854e+04 -1.740880732191210090e+00 2.395779168198836594e-03
2.432329999999999927e+04 -1.739724136497730056e+00 3.034611932810307722e-03
2.432350000000000000e+04 -1.738803598796389904e+00 2.130534064454353213e-03
2.432370000000000073e+04 -1.738255175024489896e+00 2.187813732060916918e-03
2.432390000000000146e+04 -1.737296105370609967e+00 2.284131589753886794e-03
2.432409999999999854e+04 -1.736682888710139983e+00 2.122291206331195727e-03
2.432429999999999927e+04 -1.735832688856550066e+00 2.673971127422100028e-03
2.432450000000000000e+04 -1.734848357882299963e+00 2.436826625034567949e-03
2.432470000000000073e+04 -1.734157684804839894e+00 2.019236609673829858e-03
2.432490000000000146e+04 -1.733454266051720039e+00 2.270532273714212339e-03
2.432509999999999854e+04 -1.732594546731430096e+00 2.970357460571717775e-03
2.432529999999999927e+04 -1.731420356550809947e+00 2.532341435628348517e-03
2.432550000000000000e+04 -1.730855289999799984e+00 2.089261914459299325e-03
2.432570000000000073e+04 -1.729979158795329930e+00 2.587154351043678430e-03
2.432590000000000146e+04 -1.729079160696390005e+00 2.941793663642281592e-03
