# energy mu dmude
2.879854073000000062e+04 -7.997869539097010039e-01 -2.663562835707224073e-05
2.880804050999999890e+04 -7.992219278583779785e-01 -4.951644112633448595e-06
2.881791232999999920e+04 -7.983423264782200102e-01 -8.098373653329053108e-06
2.882815693000000101e+04 -7.977658268569780553e-01 -3.749967906236195236e-05
2.883804257000000143e+04 -7.972972832455490488e-01 -1.978205222008691552e-05
2.884756850000000122e+04 -7.965186458858429797e-01 1.407086236397429815e-05
2.885783424999999988e+04 -7.955592126952899523e-01 7.468493832155857675e-06
2.886774031000000105e+04 -7.948399159995519492e-01 -9.365115361351813070e-06
2.887802044999999998e+04 -7.941158634454690279e-01 -1.566408336159174968e-06
2.888757287999999971e+04 -7.933141695799199589e-01 -1.652521807628163053e-05
2.889786719000000085e+04 -7.927957215037489958e-01 -2.889932918218937263e-05
2.890780081000000064e+04 -7.921429363647639610e-01 -1.153661345911186893e-05
2.891810958000000028e+04 -7.913789575787669728e-01 -1.080394176118032081e-05
2.892842572999999902e+04 -7.906888784841870077e-01 -1.076272127985341459e-05
2.893801161000000138e+04 -7.899752923248100078e-01 3.359250125406684226e-06
2.894797292000000016e+04 -7.891180532899839672e-01 -6.385870576650348633e-06
2.895831043000000136e+04 -7.884817868813229769e-01 -1.946543409819391870e-05
2.896754661000000124e+04 -7.878561415047590222e-01 1.750186409413191063e-05
2.897789814000000115e+04 -7.867148392149080349e-01 2.228407410046499682e-05
2.898788699999999881e+04 -7.859535747046889620e-01 1.101523651629218308e-05
2.899788276000000042e+04 -7.850023396985490454e-01 2.768976631568292570e-05
2.900788542999999845e+04 -7.840077291218460198e-01 1.543587651163471727e-05
2.901826587999999902e+04 -7.831929589861720276e-01 2.714565253692784473e-05
2.902791154000000097e+04 -7.820667765634949919e-01 4.323264704088285019e-05
2.903793500000000131e+04 -7.810663122516590118e-01 5.435380829402581737e-07
2.904759376999999949e+04 -7.805236833045550160e-01 5.755371641050032465e-06
2.905800273000000016e+04 -7.794201788501979866e-01 4.404994833389921330e-05
2.906841917000000103e+04 -7.782601683112679858e-01 5.895455118231608877e-05
2.907809827999999834e+04 -7.770274638951319979e-01 7.488145008262330144e-05
2.908815650000000096e+04 -7.756912474521250322e-01 9.349008119463172116e-05
2.909784879999999976e+04 -7.742009465680850244e-01 1.221020693509996516e-04
2.910792071999999825e+04 -7.724690647872439753e-01 1.662950466997047106e-04
2.911762621999999828e+04 -7.703681045825719886e-01 2.144746494318323742e-04
2.912771187999999893e+04 -7.679696986833880468e-01 2.889859991131623869e-04
2.913817847999999867e+04 -7.646295421034210449e-01 4.026001756885547156e-04
2.914790421000000060e+04 -7.607344257487419492e-01 6.015777778931892658e-04
2.915763646000000153e+04 -7.549618656995159549e-01 9.914209109533459775e-04
2.916812462999999843e+04 -7.451998198932570094e-01 1.278219952618528041e-03
2.916999830999999904e+04 -7.429963756727799851e-01 1.830499873047233004e-03
2.917224705000000176e+04 -7.396244860053969861e-01 2.446787509896049609e-03
2.917374639999999999e+04 -7.363191150564619702e-01 2.843795798613517854e-03
2.917562081000000035e+04 -7.326815813161819957e-01 2.813895091872296514e-03
2.917787040999999954e+04 -7.279181118552460195e-01 3.417483019408451648e-03
2.918012037000000055e+04 -7.216247124142629588e-01 4.801677384139196869e-03
2.918162053000000014e+04 -7.150888835443780511e-01 6.228649264688826577e-03
2.918424619000000166e+04 -7.034112956202219769e-01 7.657965492105190015e-03
2.918574678000000131e+04 -6.927674945978580245e-01 1.105942251143328392e-02
2.918799795000000086e+04 -6.742310467444649902e-01 1.436519472916042428e-02
2.918987418999999863e+04 -6.511661940279549476e-01 2.042938739698535108e-02
2.919212600000000020e+04 -6.151947620957169960e-01 3.137871936834325803e-02
2.919400277999999889e+04 -5.606496114027540445e-01 4.654803604113001009e-02
2.919625521999999910e+04 -4.810552854405439893e-01 6.145607003637044985e-02
2.919775705000000016e+04 -3.997242808135780257e-01 8.492267321798570301e-02
2.920001008000000002e+04 -2.587585757540800113e-01 9.077441435584623908e-02
2.920188786999999866e+04 -1.383406069436589891e-01 7.752599353902883683e-02
2.920376589999999851e+04 -5.574627931527840335e-02 4.429088317476718994e-02
2.920601986000000034e+04 -1.060441078660529987e-02 1.199592192094443496e-02
2.920827417000000059e+04 -1.774267419917269911e-02 -1.090864676715457525e-02
2.920977723999999944e+04 -3.884763418281959868e-02 -1.796573841938246471e-02
2.921203212999999960e+04 -6.445404562486020672e-02 -1.330866354749423060e-02
2.921428735999999844e+04 -8.028507954009289627e-02 -8.006809363860549478e-03
2.921616700000000128e+04 -8.718108065996689471e-02 -3.473517070468376544e-03
2.921804686999999831e+04 -8.908342371983660191e-02 -7.276122565685229230e-04
2.921992698999999993e+04 -8.879243229465789977e-02 9.093643796616728307e-04
2.922180734999999913e+04 -8.640921726522099444e-02 1.567879929194943532e-03
2.922406409999999960e+04 -8.395365916960099983e-02 8.874491414277662065e-04
2.922594498999999996e+04 -8.352993025741750621e-02 -6.937267528264782178e-04
